x,y,z,d,N,M_r,vort_r,ang_r,vort_ang_r,H_sw,M_sw,vort_sw,ang_sw,vort_ang_sw
42,30,30,20,10,0.998173586808317,0.0484816740602486,0.00223096276817,0.622786375546206,70.4225352112676,0.998665178666173,0.206948115853559,0.110204769648978,0.790215508557086
42,30,30,30,10,0.997811320009221,0.046428405905645,0.00489004015960909,0.693333713161973,60.8730158730159,0.998567637512456,0.138339725722231,0.0994092190508985,0.758468955682285
42,30,30,50,10,0.997550715659986,0.0527495091638963,0.00503978811145849,0.499868687878368,52.0833333333333,0.998507803235013,0.0905843073404612,0.0356220966915384,0.433582021978755
42,30,30,70,10,0.997498623333719,0.0597005129543325,0.00683760493568104,0.667479128933115,49.8412698412698,0.998484650028932,0.0861929001802631,0.0364667589901625,0.481480559013827
42,30,30,100,10,0.997472103548013,0.0579003734388357,0.00800413562776528,0.505566072261076,48.3898305084746,0.998455633731812,0.0848942122863269,0.012694686312998,0.385254221656672
44,40,40,0,1,0.995620008285483,0.132031071449767,0,0,18.9,0.995897813369142,0.148649146366686,0,0
44,40,40,1,10,0.998710490878413,0.0601150814997293,0.00437722884295896,1.29070442103448,116.05,0.99705106636696,1.47798080498783,0.269837118261189,1.5659570224391
44,40,40,2,10,0.998673111681163,0.0493714508860512,0.00280475583446335,1.069849314031,109.8,0.997131365763368,1.33316865442751,0.281452261030874,1.58771664326747
44,40,40,3,10,0.998582416670137,0.0467553281092201,0.00246447753409858,0.666125927298794,105.85,0.997135919345143,1.30741733565782,0.307695692330408,1.69093214616099
44,40,40,5,10,0.998265733312034,0.0445461195292935,0.0032528011029556,0.723800704190961,95.25,0.997247109803758,1.11485446547625,0.303671484952059,1.73568399647405
44,40,40,7,10,0.997899698503309,0.0552182440336674,0.00455038001948249,0.909717551120375,86.6,0.997201876341348,0.995996075839159,0.316877687298671,1.75425661055375
44,40,40,10,10,0.997201446070821,0.0564159739551227,0.005353096645952,0.937334582149002,76.7,0.997066722260616,0.854560631098288,0.339228765001815,1.7658795813875
44,40,40,15,10,0.996115282228654,0.085507890715597,0.0188015832254947,1.28100265719679,63.3,0.996839979387616,0.633884361586715,0.374797970142033,1.70617186308785
44,40,40,20,10,0.995202711693798,0.185921780825989,0.065771699019131,1.8615268699236,53.35,0.996642165250726,0.460166675631575,0.406942131136383,1.59680338577651
44,40,40,30,10,0.994447200501736,0.285778513722739,0.26234393530732,2.39341656730294,41,0.996391224228926,0.268333772361569,0.385156187385475,1.26541543224833
44,40,40,50,10,0.994901214031088,0.181304481954235,0.781435670128669,2.06317212114427,29.5,0.996200288505944,0.153490509371536,0.39355549678473,0.871384083099061
44,40,40,70,10,0.994545064308398,0.123791724003399,0.288948934772173,1.2158905904898,24.45,0.996102415193839,0.128908252862867,0.355908359136365,0.674981450030177
44,40,40,100,10,0.99521047807242,0.0930452427631967,0.0516894645583771,0.856534602137477,21.3,0.996033156861088,0.125069805610043,0.232766127767481,0.495001923965415
48,40,40,0,1,0.993558001067516,0.211310403559512,0,0,25.65,0.995515231652951,0.107376549334491,0,0
48,40,40,1,10,0.998766135590157,0.0799812884485206,0.0040816143216689,0.964684707173284,119.25,0.996769519701055,1.36702641235084,0.214639764237413,1.42233703168351
48,40,40,2,10,0.998711558306844,0.0629183909832705,0.00294685199628088,0.806242876406795,112.3,0.996874699586774,1.23644405100805,0.226208973577913,1.41782298258309
48,40,40,3,10,0.998601659190145,0.0661020784384815,0.00269121416330939,0.631031551854488,108.85,0.996933662286567,1.18976686981106,0.233033036212949,1.52635224225823
48,40,40,5,10,0.998256825417142,0.067680173040194,0.00274306837217079,0.653041796886828,99.85,0.996949830147942,1.02420746154438,0.237085630205706,1.54736318231748
48,40,40,7,10,0.997818762527404,0.0783860844269985,0.00404959197041457,0.682968034411161,92.6,0.996916664302707,0.933888835223548,0.233614149940242,1.5508887237929
48,40,40,10,10,0.997105353471128,0.0860027002032226,0.00344510100988695,0.444811231244405,82.45,0.996774224881732,0.757329231835038,0.240286834038916,1.51776535829159
48,40,40,15,10,0.995905695041551,0.106548601469372,0.00587734645425263,0.529929372221351,70.5,0.996487131260177,0.566593615885661,0.235162066219844,1.42035848112208
48,40,40,20,10,0.994904003635515,0.125801143766007,0.00760272915682461,0.353197004585126,60.1,0.996245519385694,0.423905820703809,0.22009048050555,1.24756749829314
48,40,40,30,10,0.993552117735227,0.167408882535607,0.0250476350679513,0.631637364035416,48.55,0.995924373645624,0.260003688639015,0.202150033839883,1.03342308453777
48,40,40,50,10,0.992414290707954,0.219207067941627,0.0576576536733311,0.755575442847752,36.7,0.995739627250761,0.143834307968492,0.175477587718363,0.711691151754154
48,40,40,70,10,0.99209539420375,0.236043386787765,0.0707391902319877,0.507869252823989,31.6,0.995644788095577,0.114778113433165,0.135188363114026,0.48786841173504
48,40,40,100,10,0.992254353253011,0.236249195787524,0.0646457796076941,0.398704660144461,29.15,0.995603373011832,0.105470638261885,0.103304957669398,0.444769163839683
50,50,50,1,10,0.997445091466366,0.0426994307475674,0.0029590254843715,2.03145866634355,109.6,0.994293716767628,1.92443045167248,0.352146455502059,1.73317821507727
50,50,50,2,10,0.997388557353536,0.0506931113213537,0.00334798417558288,2.00997678293834,103.75,0.994379945453453,1.74803417881979,0.37598394121976,1.89470129559444
50,50,50,3,10,0.99724678944767,0.0544778272590774,0.00391546485385696,1.37788938297973,100,0.994394897695001,1.68893578282347,0.401548646903652,1.96156511630882
50,50,50,5,10,0.996758643780442,0.0756796374725802,0.00550094177380437,0.987828325837543,90.2,0.994463329331324,1.53755192980085,0.423529951397428,1.98755903143439
50,50,50,7,10,0.996120497138356,0.112704181249715,0.0114977043176523,1.2760394659073,83.35,0.994264805463227,1.49238643075685,0.462304128472939,1.98005631217555
50,50,50,10,1,0.991594585872306,0.173808370451958,0,0,10.3,0.991017585409057,0.197856200927032,0,0
50,50,50,10,2,0.991490540493974,2.33336499945251,1.28642616044612,0.141591351907869,33.85,0.989552974263497,2.88544197515864,1.11834930219578,1.34582630376893
50,50,50,10,3,0.992880457054926,1.58016156886122,0.813290776117624,1.54773936161119,47.15,0.991371644352044,1.90824706165252,1.20586976797176,1.56726681037937
50,50,50,10,4,0.992508861362335,0.737678066324392,0.113547475971388,2.53753022654189,60.5,0.992071091329285,1.96244175564538,0.864775473076053,2.11022362781843
50,50,50,10,5,0.993404456875017,0.707832269167708,0.154260020920292,2.24582493445308,63.35,0.992749905620069,1.56782723520418,0.876591769208684,2.00033419225591
50,50,50,10,6,0.993898422982641,0.504978665089659,0.0745331048709286,2.55648961879368,69.9,0.992724710937322,1.84482962616323,0.645524930955895,2.25449771539006
50,50,50,10,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
