x,y,z,d,N,a,Mr,Mrx,Mry,Mrz,Hc,Hsw,Hsw_file1,Hsw_file2
66,60,60,1,10,55,-0.06335,0.996946,0.000344,0.000415,0.00900000000000001,0.2285,220,240
66,60,60,1,10,56,-0.617065,-0.996972,0.000905,-0.001181,0.0858,0.0873,85,90
66,60,60,1,10,57,-0.951336,0.996955,0.000214,-0.000204,0.0523,0.0523,50,55
66,60,60,1,10,58,-0.790894,-0.996941,0.000168,-0.000522,0.062,0.0623,60,65
66,60,60,1,10,59,-0.627077,-0.996978,0.000138,-0.000237,0.081,0.0823,80,85
66,60,60,1,10,60,-0.967671,-0.996941,0.000348,-0.000145,0.0474000000000001,0.0474000000000001,45,50
66,60,60,1,10,61,-0.333843,-0.996952,0.002934,0.001506,0.0587,0.1291,120,140
66,60,60,1,10,62,-0.993349,0.996941,0.000226,9.1e-05,0.0475,0.0474000000000001,45,50
66,60,60,1,10,63,-0.085309,-0.996941,1.2e-05,-0.000563,0.0124,0.2087,200,220
66,60,60,1,10,64,-0.668255,0.99695,-0.000312,-0.001735,0.0762,0.0773,75,80
66,60,60,1,10,65,-0.512301,-0.996987,0.005455,-0.001375,0.0873,0.0923,90,95
66,60,60,1,10,66,-0.20925,0.996942,0.000215,0.000198,0.0346,0.1682,160,180
66,60,60,1,10,67,-0.203231,0.996936,0.000829,-0.000531,0.033,0.1684,160,180
66,60,60,1,10,68,-0.054533,-0.996933,0.000374,-0.000628,0.00730000000000003,0.2286,220,240
66,60,60,1,10,69,-0.140963,-0.996941,0.000369,-0.000309,0.0221,0.1882,180,200
66,60,60,1,10,70,-0.394413,-0.996979,0.000158,0.000501,0.0693,0.1287,120,140
66,60,60,1,10,71,-0.739978,0.996903,-0.00265,-0.001148,0.0716,0.0723,70,75
66,60,60,1,10,72,-0.827381,-0.996917,-0.0011,-0.001558,0.0571,0.0574,55,60
66,60,60,1,10,73,-0.876337,-0.996941,0.000237,-0.000478,0.0522,0.0524,50,55
66,60,60,1,10,74,-0.961109,0.996949,0.000224,0.00018,0.0474000000000001,0.0474000000000001,45,50
66,60,60,1,10,75,-0.89521,0.996942,0.000317,0.000316,0.0523,0.0524,50,55
66,60,60,1,10,76,-0.356315,0.996985,-0.000351,-0.000363,0.0622,0.1289,120,140
66,60,60,1,10,77,-0.722775,-0.996937,0.001109,-0.000326,0.0716,0.0723,70,75
66,60,60,1,10,78,-0.271997,-0.996945,0.000366,-0.000736,0.0461,0.1485,140,160
66,60,60,1,10,79,-0.195933,-0.996941,0.0002,-0.000494,0.0319,0.1683,160,180
66,60,60,1,10,80,-0.479666,-0.996952,-0.000525,-0.001131,0.0845,0.0972,95,100
66,60,60,1,10,81,-0.832161,0.996982,-0.001527,0.001387,0.0571,0.0574,55,60
66,60,60,1,10,82,-0.413088,-0.996938,-0.001168,-0.000793,0.0719,0.1286,120,140
66,60,60,1,10,83,-0.771037,-0.996942,-0.000222,-8.4e-05,0.0668,0.0673,65,70
66,60,60,1,10,84,-0.723887,0.99694,-0.000492,-4.8e-05,0.0716,0.0723,70,75
66,60,60,1,10,85,-0.86494,0.996941,-8e-05,-0.000366,0.0571,0.0573,55,60
66,60,60,1,10,86,-0.455552,0.996942,4.9e-05,-7.6e-05,0.0794,0.1093,100,120
66,60,60,1,10,87,-0.791175,0.996863,-0.004696,-0.001217,0.0619,0.0623,60,65
66,60,60,1,10,88,-0.504037,0.996954,0.00023,0.000193,0.0883,0.0923,90,95
66,60,60,1,10,89,-0.597892,0.996943,-0.000637,-0.000509,0.0857,0.0873,85,90
66,60,60,1,10,90,-0.069042,0.996942,-0.000111,-0.000194,0.00969999999999999,0.228,220,240
66,60,60,1,10,91,-0.613574,0.996936,0.000628,-0.000678,0.0809,0.0823,80,85
66,60,60,1,10,92,-0.217465,0.99694,0.000877,-0.000792,0.0358,0.1491,140,160
66,60,60,1,10,93,-0.734599,0.996943,0.000213,2.9e-05,0.0667,0.0673,65,70
66,60,60,1,10,94,-0.884399,-0.996942,8e-06,5.1e-05,0.0522,0.0524,50,55
66,60,60,1,10,95,-0.342957,0.996947,-0.000452,-0.000885,0.0601,0.129,120,140
66,60,60,1,10,96,-0.416758,-0.996913,-4.1e-05,3e-06,0.0748,0.1094,100,120
66,60,60,1,10,97,-0.471908,0.996946,0.000182,0.000658,0.0832,0.0972999999999999,95,100
66,60,60,1,10,98,-0.415954,0.996973,0.000279,9.5e-05,0.0743,0.1094,100,120
66,60,60,1,10,99,-0.12748,0.996935,0.000811,-0.000622,0.0193,0.1887,180,200
66,60,60,1,10,100,-0.769443,-0.996938,-0.000437,-0.000226,0.0717,0.0723,70,75
66,60,60,2,10,1,-0.541313,0.996841,0.000173,-8.4e-05,0.0852,0.0872,85,90
66,60,60,2,10,2,-0.72934,0.996841,0.000129,0.000266,0.0667,0.0673,65,70
66,60,60,2,10,3,-0.835666,-0.996843,-0.000206,-7.1e-05,0.0571,0.0573,55,60
66,60,60,2,10,4,-0.310367,0.996839,0.000345,5.4e-05,0.0512,0.129,120,140
66,60,60,2,10,5,-0.741519,-0.996874,-0.000202,-0.000153,0.0667,0.0673,65,70
66,60,60,2,10,6,-0.441713,-0.996843,-1.7e-05,-0.000274,0.0736,0.1092,100,120
66,60,60,2,10,7,-0.80112,0.996883,0.000331,0.000111,0.0619,0.0623,60,65
66,60,60,2,10,8,-0.607332,-0.996851,0.000243,-0.000181,0.076,0.0773,75,80
66,60,60,2,10,9,-0.020249,-0.996869,-0.000342,-0.000269,0.0025,0.2686,260,280
66,60,60,2,10,10,-0.71771,-0.996841,-0.00036,-0.000148,0.0666,0.0673,65,70
66,60,60,2,10,11,-0.97701,-0.996838,0.00046,-0.000204,0.0474000000000001,0.0473,45,50
66,60,60,2,10,12,-0.619145,0.996853,0.000302,-8.5e-05,0.076,0.0773,75,80
66,60,60,2,10,13,-0.847719,0.996841,0.000158,-6e-06,0.057,0.0573,55,60
66,60,60,2,10,14,-0.273326,-0.996851,3e-06,-0.000252,0.0442,0.1292,120,140
66,60,60,2,10,15,-0.633283,-0.996842,-0.000205,-0.00018,0.076,0.0773,75,80
66,60,60,2,10,16,-0.979355,0.99684,8.7e-05,0.000487,0.0474000000000001,0.0473,45,50
66,60,60,2,10,17,-0.287848,-0.996916,0.000264,-3e-06,0.0475,0.1292,120,140
66,60,60,2,10,18,-0.034193,0.996837,-0.001256,-0.001938,0.00390000000000001,0.2485,240,260
66,60,60,2,10,19,-0.026377,-0.996849,0.00043,-0.0014,0.00309999999999999,0.2493,240,260
66,60,60,2,10,20,-0.323615,0.996833,0.001754,4.9e-05,0.0539,0.129,120,140
66,60,60,2,10,21,-0.213293,-0.996847,-0.000528,-0.000949,0.0339,0.149,140,160
66,60,60,2,10,22,-0.453719,0.996833,0.001248,-0.000855,0.0757,0.1092,100,120
66,60,60,2,10,23,-0.148894,0.996825,-0.001758,-0.001509,0.0217,0.1689,160,180
66,60,60,2,10,24,-0.0943,0.996871,-0.0004,0.000194,0.0134,0.2079,200,220
66,60,60,2,10,25,-0.681046,-0.996841,0.000111,-9.3e-05,0.0714,0.0723,70,75
66,60,60,2,10,26,-0.250373,0.996844,-0.000212,8.3e-05,0.041,0.1293,120,140
66,60,60,2,10,27,-0.157969,-0.996837,0.00103,-0.000977,0.0235,0.1687,160,180
66,60,60,2,10,28,-0.817531,0.996876,-0.000483,-0.000444,0.0571,0.0573,55,60
66,60,60,2,10,29,-0.263681,0.996838,-0.000449,-0.000401,0.0427999999999999,0.1293,120,140
66,60,60,2,10,30,-0.129482,-0.996845,-0.00071,-0.000605,0.0187,0.1881,180,200
66,60,60,2,10,31,-0.410434,0.996845,0.000171,0.000429,0.0698,0.1092,100,120
66,60,60,2,10,32,-0.41363,0.996841,0.000159,3.6e-05,0.0699,0.1092,100,120
66,60,60,2,10,33,-0.236553,-0.996872,-0.000216,-0.000103,0.0384,0.1488,140,160
66,60,60,2,10,34,-0.360265,-0.996848,0.000309,-0.00044,0.0598,0.1286,120,140
66,60,60,2,10,35,-0.217757,0.996835,0.001549,-0.000204,0.0346,0.149,140,160
66,60,60,2,10,36,-0.474693,0.99684,-0.000775,0.00061,0.0797,0.0972999999999999,95,100
66,60,60,2,10,37,-0.067906,-0.99685,0.0006,-0.000984,0.00889999999999996,0.2089,200,220
66,60,60,2,10,38,-0.813331,-0.996841,-8.2e-05,-8.3e-05,0.057,0.0573,55,60
66,60,60,2,10,39,-0.037137,-0.996841,-0.000247,-0.000119,0.00459999999999999,0.2479,240,260
66,60,60,2,10,40,-0.852078,-0.99686,-0.000724,0.000744,0.0522,0.0524,50,55
66,60,60,2,10,41,-0.477801,-0.996841,1.6e-05,-0.000283,0.0794,0.1091,100,120
66,60,60,2,10,42,-0.344209,0.996854,-0.001233,-0.000443,0.0577,0.1094,100,120
66,60,60,2,10,43,-0.208539,-0.996842,-0.000139,-8.3e-05,0.0331,0.1491,140,160
66,60,60,2,10,44,-0.75908,0.996847,0.000429,0.000268,0.0667,0.0673,65,70
66,60,60,2,10,45,-0.127932,0.996842,0.000419,-5e-05,0.0185,0.1882,180,200
66,60,60,2,10,46,-0.024352,0.996835,-0.000303,0.000579,0.00309999999999999,0.2494,240,260
66,60,60,2,10,47,-0.861542,0.996844,0.000263,5.7e-05,0.0522,0.0524,50,55
66,60,60,2,10,48,-0.307195,-0.996828,-0.00022,-5.7e-05,0.0504,0.129,120,140
66,60,60,2,10,49,-0.76693,-0.996839,-0.000502,-0.000253,0.0668,0.0673,65,70
66,60,60,2,10,50,-0.559088,-0.996847,-2.7e-05,-0.000228,0.0908,0.0972,95,100
66,60,60,2,10,51,-0.753759,0.996842,0.0002,0.000103,0.0667,0.0673,65,70
66,60,60,2,10,52,-0.573307,0.996841,0.000123,0.000266,0.0806,0.0823,80,85
66,60,60,2,10,53,-0.014097,-0.996845,-0.000125,-0.000109,0.00170000000000003,0.2699,260,280
66,60,60,2,10,54,-0.37402,-0.996867,-4.8e-05,0.000662,0.0634,0.1094,100,120
66,60,60,2,10,55,-0.064613,0.996841,-6.3e-05,-0.000818,0.0086,0.2277,220,240
66,60,60,2,10,56,-0.617834,-0.996881,0.001678,-0.001902,0.0809,0.0823,80,85
66,60,60,2,10,57,-0.951158,0.996841,0.00017,3.1e-05,0.0474000000000001,0.0474000000000001,45,50
66,60,60,2,10,58,-0.791874,-0.996825,0.001364,-0.001828,0.0619,0.0623,60,65
66,60,60,2,10,59,-0.627916,-0.996844,0.001141,-0.000876,0.076,0.0773,75,80
66,60,60,2,10,60,-0.967461,-0.996841,-0.000112,-7.9e-05,0.0474000000000001,0.0474000000000001,45,50
66,60,60,2,10,61,-0.336893,-0.996842,-2.4e-05,6.5e-05,0.0559,0.1289,120,140
66,60,60,2,10,62,-0.993252,0.996844,0.000215,7.5e-05,0.0474000000000001,0.0473,45,50
66,60,60,2,10,63,-0.083115,-0.99685,-0.00074,0.00151,0.0118,0.2083,200,220
66,60,60,2,10,64,-0.668235,0.996828,-0.000412,-0.001799,0.0713,0.0723,70,75
66,60,60,2,10,65,-0.508592,-0.996835,0.001325,-0.000511,0.0841,0.0873,85,90
66,60,60,2,10,66,-0.210188,0.996882,0.000817,-0.000598,0.033,0.149,140,160
66,60,60,2,10,67,-0.202485,0.996841,0.000326,2e-05,0.0315,0.149,140,160
66,60,60,2,10,68,-0.053231,-0.99685,-0.000555,0.000283,0.00700000000000001,0.2281,220,240
66,60,60,2,10,69,-0.141028,-0.99686,0.000428,-0.000381,0.0211,0.169,160,180
66,60,60,2,10,70,-0.39543,-0.996835,-0.000689,-0.000355,0.0661,0.1093,100,120
66,60,60,2,10,71,-0.738564,0.996839,-0.000783,-0.000337,0.0667,0.0673,65,70
66,60,60,2,10,72,-0.826219,-0.996851,-0.000162,0.000239,0.0571,0.0573,55,60
66,60,60,2,10,73,-0.876109,-0.996841,5e-06,-0.000292,0.0522,0.0523,50,55
66,60,60,2,10,74,-0.961028,0.996841,0.000219,8.8e-05,0.0474000000000001,0.0474000000000001,45,50
66,60,60,2,10,75,-0.895284,0.996841,0.000171,-3.8e-05,0.0522,0.0523,50,55
66,60,60,2,10,76,-0.355814,0.996841,2e-05,-5.1e-05,0.059,0.1287,120,140
66,60,60,2,10,77,-0.721603,-0.996859,-0.000488,-5.8e-05,0.0666,0.0673,65,70
66,60,60,2,10,78,-0.272118,-0.996838,0.000499,-0.000835,0.044,0.1292,120,140
66,60,60,2,10,79,-0.196084,-0.99684,0.000208,-0.000687,0.0304,0.1491,140,160
66,60,60,2,10,80,-0.478832,-0.99688,-0.000344,-0.000236,0.0808,0.0923,90,95
66,60,60,2,10,81,-0.833072,0.996841,-7e-06,0.000289,0.0571,0.0573,55,60
66,60,60,2,10,82,-0.412542,-0.996841,-0.000662,-0.000484,0.0689,0.1093,100,120
66,60,60,2,10,83,-0.770975,-0.996872,-0.000207,-0.000103,0.0619,0.0623,60,65
66,60,60,2,10,84,-0.723533,0.996841,-8.8e-05,2.9e-05,0.0666,0.0673,65,70
66,60,60,2,10,85,-0.864979,0.996839,-0.000257,-0.000564,0.0522,0.0523,50,55
66,60,60,2,10,86,-0.455734,0.996858,-0.000236,-0.000158,0.0759,0.1091,100,120
66,60,60,2,10,87,-0.788408,0.996846,-0.000339,-9.5e-05,0.0619,0.0623,60,65
66,60,60,2,10,88,-0.504128,0.996871,0.000202,3.9e-05,0.0847,0.0873,85,90
66,60,60,2,10,89,-0.597543,0.996841,-0.000352,-0.000289,0.0808,0.0823,80,85
66,60,60,2,10,90,-0.068642,0.996888,-5.5e-05,0.000204,0.00930000000000003,0.2089,200,220
66,60,60,2,10,91,-0.612739,0.996841,0.000159,0.000197,0.076,0.0773,75,80
66,60,60,2,10,92,-0.216391,0.996877,0.000214,9.9e-05,0.0342,0.1489,140,160
66,60,60,2,10,93,-0.734496,0.996841,0.000207,7.1e-05,0.0667,0.0673,65,70
66,60,60,2,10,94,-0.884307,-0.996846,3.1e-05,3.9e-05,0.0522,0.0523,50,55
66,60,60,2,10,95,-0.344118,0.996835,-0.001042,-0.002025,0.057,0.1288,120,140
66,60,60,2,10,96,-0.416346,-0.996899,-0.000491,-0.000107,0.0711,0.1093,100,120
66,60,60,2,10,97,-0.472143,0.996872,0.000113,0.000322,0.0795,0.0923,90,95
66,60,60,2,10,98,-0.416172,0.996853,0.000577,0.000109,0.0708,0.1092,100,120
66,60,60,2,10,99,-0.126399,0.996841,9.7e-05,0.000233,0.0185,0.1883,180,200
66,60,60,2,10,100,-0.769287,-0.996898,-0.000227,-0.00018,0.0668,0.0673,65,70
66,60,60,3,10,1,-0.541036,0.996648,0.000212,0.000117,0.0803,0.0823,80,85
66,60,60,3,10,2,-0.729136,0.996681,0.000181,0.000438,0.0666,0.0673,65,70
66,60,60,3,10,3,-0.836097,-0.996639,-0.000938,-0.000902,0.0521,0.0524,50,55
66,60,60,3,10,4,-0.309608,0.996648,-0.000228,0.000543,0.0488,0.1288,120,140
66,60,60,3,10,5,-0.741441,-0.996673,-0.000356,-0.000209,0.0666,0.0673,65,70
66,60,60,3,10,6,-0.442476,-0.996637,0.000573,-0.001023,0.0704,0.109,100,120
66,60,60,3,10,7,-0.800913,0.996644,0.000264,0.000242,0.057,0.0573,55,60
66,60,60,3,10,8,-0.607016,-0.996642,-8e-06,-0.000256,0.0758,0.0773,75,80
66,60,60,3,10,9,-0.020447,-0.996642,-0.000408,-0.000465,0.00240000000000001,0.2495,240,260
66,60,60,3,10,10,-0.71734,-0.996652,-2.2e-05,-0.000106,0.0665,0.0673,65,70
66,60,60,3,10,11,-0.976731,-0.996642,-1.5e-05,-0.000255,0.0473,0.0473,45,50
66,60,60,3,10,12,-0.618928,0.996679,0.00035,5.9e-05,0.0711,0.0723,70,75
66,60,60,3,10,13,-0.847561,0.996643,0.000192,-3.5e-05,0.0521,0.0523,50,55
66,60,60,3,10,14,-0.273177,-0.996642,-0.000191,-0.000312,0.0422,0.129,120,140
66,60,60,3,10,15,-0.633401,-0.996662,-0.000262,-0.000486,0.0711,0.0723,70,75
66,60,60,3,10,16,-0.979199,0.996642,0.000302,0.000333,0.0474000000000001,0.0473,45,50
66,60,60,3,10,17,-0.289447,-0.996647,-0.001361,-0.000674,0.0453,0.129,120,140
66,60,60,3,10,18,-0.031778,0.996653,0.000158,4.7e-05,0.00370000000000004,0.2293,220,240
66,60,60,3,10,19,-0.025865,-0.996655,6.9e-05,-0.000963,0.003,0.2488,240,260
66,60,60,3,10,20,-0.322684,0.996641,0.000841,0.000145,0.0516,0.1095,100,120
66,60,60,3,10,21,-0.21254,-0.99664,-0.000396,-0.000235,0.0324,0.1488,140,160
66,60,60,3,10,22,-0.45196,0.996642,9.2e-05,0.000626,0.0723,0.109,100,120
66,60,60,3,10,23,-0.146747,0.996643,-0.00011,-0.000134,0.0207,0.1686,160,180
66,60,60,3,10,24,-0.094179,0.996681,-0.000454,0.000468,0.0129,0.1889,180,200
66,60,60,3,10,25,-0.681257,-0.996646,0.000581,-0.000187,0.0665,0.0673,65,70
66,60,60,3,10,26,-0.249221,0.996645,0.000924,0.000185,0.039,0.1292,120,140
66,60,60,3,10,27,-0.156624,-0.996668,-0.000111,-0.000281,0.0224,0.1684,160,180
66,60,60,3,10,28,-0.816833,0.996642,0.0002,0.000122,0.057,0.0573,55,60
66,60,60,3,10,29,-0.265147,0.996642,-0.001956,-0.000853,0.0409,0.1291,120,140
66,60,60,3,10,30,-0.129001,-0.996703,-0.000376,-0.000273,0.0178,0.1689,160,180
66,60,60,3,10,31,-0.409575,0.996666,0.000351,0.001319,0.0667,0.0972999999999999,95,100
66,60,60,3,10,32,-0.413184,0.996648,0.00034,0.000406,0.0669,0.0972999999999999,95,100
66,60,60,3,10,33,-0.236725,-0.99664,-0.000437,-0.00025,0.0366,0.1293,120,140
66,60,60,3,10,34,-0.359976,-0.996642,3e-05,-0.000435,0.0571,0.1093,100,120
66,60,60,3,10,35,-0.217029,0.996654,0.000885,8.6e-05,0.033,0.1487,140,160
66,60,60,3,10,36,-0.475367,0.996643,7.5e-05,0.000358,0.0762,0.0972,95,100
66,60,60,3,10,37,-0.06702,-0.996642,-0.00017,-0.000378,0.00850000000000001,0.2086,200,220
66,60,60,3,10,38,-0.813242,-0.996649,-0.000185,-0.00019,0.057,0.0573,55,60
66,60,60,3,10,39,-0.03718,-0.996639,-0.000347,-0.000101,0.00440000000000002,0.2289,220,240
66,60,60,3,10,40,-0.852522,-0.996642,-0.000205,-0.000359,0.0521,0.0523,50,55
66,60,60,3,10,41,-0.47789,-0.996641,2.1e-05,-0.00055,0.076,0.1089,100,120
66,60,60,3,10,42,-0.342636,0.996697,0.000298,0.000213,0.055,0.1094,100,120
66,60,60,3,10,43,-0.210433,-0.996629,-0.001991,-0.000914,0.0316,0.1488,140,160
66,60,60,3,10,44,-0.759275,0.996643,-4.6e-05,9e-06,0.0618,0.0623,60,65
66,60,60,3,10,45,-0.127984,0.996667,0.000574,-2.7e-05,0.0176,0.1689,160,180
66,60,60,3,10,46,-0.025469,0.996656,0.000671,2e-05,0.00290000000000001,0.2486,240,260
66,60,60,3,10,47,-0.860876,0.996649,-0.000194,0.000951,0.0522,0.0523,50,55
66,60,60,3,10,48,-0.3072,-0.996643,-0.00024,-0.000141,0.0481,0.1288,120,140
66,60,60,3,10,49,-0.766718,-0.996642,-0.000381,-0.000252,0.0667,0.0672,65,70
66,60,60,3,10,50,-0.559532,-0.996641,0.000342,-0.000802,0.0869,0.0922,90,95
66,60,60,3,10,51,-0.753686,0.996643,0.000124,1.1e-05,0.0666,0.0673,65,70
66,60,60,3,10,52,-0.573402,0.996642,0.000403,9.2e-05,0.0757,0.0773,75,80
66,60,60,3,10,53,-0.016471,-0.996638,-0.0023,-0.001274,0.00170000000000003,0.2691,260,280
66,60,60,3,10,54,-0.374375,-0.996667,-0.000212,0.000216,0.0606,0.1093,100,120
66,60,60,3,10,55,-0.061476,0.996651,0.000364,0.002284,0.00819999999999999,0.2088,200,220
66,60,60,3,10,56,-0.615733,-0.996672,-8.8e-05,-0.00011,0.0807,0.0823,80,85
66,60,60,3,10,57,-0.950861,0.996642,0.000348,0.000381,0.0473,0.0473,45,50
66,60,60,3,10,58,-0.790472,-0.996642,-0.000152,-0.000381,0.057,0.0573,55,60
66,60,60,3,10,59,-0.62688,-0.99664,7e-05,-0.000398,0.0759,0.0773,75,80
66,60,60,3,10,60,-0.967311,-0.996642,4.1e-05,-0.000264,0.0473,0.0473,45,50
66,60,60,3,10,61,-0.33665,-0.996671,0.00018,0.000108,0.0534,0.1285,120,140
66,60,60,3,10,62,-0.993056,0.996641,0.0003,0.000224,0.0474000000000001,0.0473,45,50
66,60,60,3,10,63,-0.083943,-0.996669,-0.000668,0.000654,0.0113,0.2074,200,220
66,60,60,3,10,64,-0.666124,0.996644,0.000445,0.000755,0.0712,0.0722,70,75
66,60,60,3,10,65,-0.507867,-0.996701,0.000588,-0.000303,0.0808,0.0872,85,90
66,60,60,3,10,66,-0.210145,0.996678,0.000964,-0.000533,0.0315,0.1488,140,160
66,60,60,3,10,67,-0.204107,0.996647,0.001608,-0.001136,0.0301,0.1488,140,160
66,60,60,3,10,68,-0.053977,-0.996642,-0.000133,-0.000358,0.00659999999999999,0.209,200,220
66,60,60,3,10,69,-0.140908,-0.996641,0.000307,-0.000465,0.02,0.1688,160,180
66,60,60,3,10,70,-0.395118,-0.996707,-0.0001,-0.000375,0.0631,0.1092,100,120
66,60,60,3,10,71,-0.738746,0.996681,-0.001165,-0.000582,0.0666,0.0673,65,70
66,60,60,3,10,72,-0.826543,-0.99664,-0.00049,-0.000595,0.057,0.0573,55,60
66,60,60,3,10,73,-0.875913,-0.996642,-0.000139,-0.000361,0.0521,0.0523,50,55
66,60,60,3,10,74,-0.960739,0.996643,0.000265,0.000478,0.0473,0.0473,45,50
66,60,60,3,10,75,-0.895073,0.996642,0.00028,1.4e-05,0.0521,0.0522,50,55
66,60,60,3,10,76,-0.355245,0.996641,0.000372,0.00035,0.0563,0.1093,100,120
66,60,60,3,10,77,-0.721936,-0.996647,0.000198,-0.000254,0.0665,0.0673,65,70
66,60,60,3,10,78,-0.271226,-0.996655,-0.000205,-0.000254,0.0419,0.1291,120,140
66,60,60,3,10,79,-0.195776,-0.996641,-5.7e-05,-0.000517,0.029,0.1489,140,160
66,60,60,3,10,80,-0.478574,-0.996643,-0.000307,-7.5e-05,0.0773,0.0922,90,95
66,60,60,3,10,81,-0.832952,0.996642,0.000128,0.00034,0.0521,0.0524,50,55
66,60,60,3,10,82,-0.413876,-0.996646,-0.001666,-0.001672,0.0657,0.1092,100,120
66,60,60,3,10,83,-0.771034,-0.996639,-0.00056,-0.000265,0.0618,0.0623,60,65
66,60,60,3,10,84,-0.723093,0.996645,0.000322,0.000214,0.0666,0.0673,65,70
66,60,60,3,10,85,-0.864515,0.996642,0.000116,-9e-05,0.0521,0.0523,50,55
66,60,60,3,10,86,-0.456114,0.996646,-0.000546,-0.000599,0.0726,0.109,100,120
66,60,60,3,10,87,-0.78778,0.996647,0.000366,0.000247,0.057,0.0573,55,60
66,60,60,3,10,88,-0.503869,0.996642,0.000304,0.000203,0.0811,0.0873,85,90
66,60,60,3,10,89,-0.597301,0.996645,-0.000243,-0.000175,0.0806,0.0823,80,85
66,60,60,3,10,90,-0.069409,0.996656,-3.6e-05,-0.000622,0.00889999999999996,0.2086,200,220
66,60,60,3,10,91,-0.61286,0.996645,0.000475,-1.1e-05,0.0758,0.0773,75,80
66,60,60,3,10,92,-0.216507,0.996642,0.000466,2.6e-05,0.0327,0.1487,140,160
66,60,60,3,10,93,-0.734354,0.996642,0.0003,6.2e-05,0.0617,0.0623,60,65
66,60,60,3,10,94,-0.884251,-0.996642,-0.00018,-0.000136,0.0522,0.0523,50,55
66,60,60,3,10,95,-0.341464,0.996642,0.000426,0.000361,0.0544,0.1094,100,120
66,60,60,3,10,96,-0.418213,-0.996629,0.001685,-0.00028,0.068,0.109,100,120
66,60,60,3,10,97,-0.473333,0.99665,0.000933,-0.00098,0.0761,0.0922,90,95
66,60,60,3,10,98,-0.415738,0.996642,0.000207,0.000229,0.0677,0.0972999999999999,95,100
66,60,60,3,10,99,-0.127249,0.996649,0.00078,-0.000419,0.0176,0.169,160,180
66,60,60,3,10,100,-0.76924,-0.996641,-0.000439,-0.000292,0.0618,0.0623,60,65
66,60,60,5,10,1,-0.539421,0.99611,0.00075,0.001601,0.0752,0.0773,75,80
66,60,60,5,10,2,-0.729775,0.996052,0.001101,-0.000899,0.0616,0.0623,60,65
66,60,60,5,10,3,-0.835452,-0.996057,-0.000748,-0.000684,0.052,0.0523,50,55
66,60,60,5,10,4,-0.309962,0.99606,0.000267,0.000273,0.0446,0.1093,100,120
66,60,60,5,10,5,-0.741556,-0.996054,-0.000744,-0.000981,0.0616,0.0623,60,65
66,60,60,5,10,6,-0.441247,-0.99606,-0.000286,-0.000329,0.0645,0.0972,95,100
66,60,60,5,10,7,-0.800437,0.99606,0.000316,0.000192,0.052,0.0524,50,55
66,60,60,5,10,8,-0.606578,-0.99606,-0.000113,-0.000253,0.0708,0.0723,70,75
66,60,60,5,10,9,-0.021055,-0.996054,-0.000652,-0.001061,0.00209999999999999,0.2465,240,260
66,60,60,5,10,10,-0.716734,-0.996067,0.000252,-9.7e-05,0.0615,0.0623,60,65
66,60,60,5,10,11,-0.976189,-0.996061,0.00012,-0.000298,0.0424,0.0422999999999999,40,45
66,60,60,5,10,12,-0.618346,0.99606,0.000334,0.00031,0.0661,0.0673,65,70
66,60,60,5,10,13,-0.847548,0.996088,-7.6e-05,-0.000867,0.052,0.0522,50,55
66,60,60,5,10,14,-0.272995,-0.996075,-0.000198,-0.00028,0.0385,0.1286,120,140
66,60,60,5,10,15,-0.6329,-0.996061,-0.00034,-0.000337,0.0661,0.0673,65,70
66,60,60,5,10,16,-0.978666,0.99606,0.000389,0.000143,0.0424,0.0422999999999999,40,45
66,60,60,5,10,17,-0.288029,-0.996064,-0.00016,-0.000145,0.0414,0.1281,120,140
66,60,60,5,10,18,-0.031806,0.996062,0.000121,1.3e-05,0.00340000000000001,0.2282,220,240
66,60,60,5,10,19,-0.025178,-0.99606,-0.00027,-0.000352,0.00280000000000002,0.2292,220,240
66,60,60,5,10,20,-0.321648,0.996064,-5e-05,0.00028,0.0472,0.1093,100,120
66,60,60,5,10,21,-0.212329,-0.99606,-0.00036,-0.000149,0.0296,0.1292,120,140
66,60,60,5,10,22,-0.451996,0.99606,0.000223,0.000306,0.0662,0.0972,95,100
66,60,60,5,10,23,-0.146189,0.996061,0.000274,0.000153,0.0189,0.149,140,160
66,60,60,5,10,24,-0.095667,0.996054,0.001034,-3e-05,0.0118,0.1878,180,200
66,60,60,5,10,25,-0.681586,-0.996061,0.001577,-0.000217,0.0662,0.0672,65,70
66,60,60,5,10,26,-0.249937,0.996061,3.2e-05,0.000209,0.0356,0.1289,120,140
66,60,60,5,10,27,-0.158965,-0.996096,0.001842,-0.001781,0.0204,0.1489,140,160
66,60,60,5,10,28,-0.817073,0.996073,-0.000765,-0.000649,0.052,0.0523,50,55
66,60,60,5,10,29,-0.264002,0.996097,-0.001051,-0.000273,0.0374,0.1288,120,140
66,60,60,5,10,30,-0.129547,-0.996055,-0.000849,-0.00071,0.0163,0.1682,160,180
66,60,60,5,10,31,-0.410697,0.996058,0.000448,-0.000187,0.0611,0.0922,90,95
66,60,60,5,10,32,-0.414258,0.996074,-0.000283,-0.000929,0.0613,0.0922,90,95
66,60,60,5,10,33,-0.23641,-0.996062,-0.000257,-0.00021,0.0334,0.1291,120,140
66,60,60,5,10,34,-0.360609,-0.996077,0.000773,-0.000937,0.0522,0.1091,100,120
66,60,60,5,10,35,-0.216533,0.996059,0.000523,0.000191,0.0301,0.1292,120,140
